episode,agent0
2.450100000000000000e+04,-2.592012090447331385e+00
2.500100000000000000e+04,-2.715613715474574086e+00
2.550100000000000000e+04,-2.798099608510747238e+00
2.600100000000000000e+04,-2.676755137858343403e+00
2.650100000000000000e+04,-2.589785244287783339e+00
2.700100000000000000e+04,-2.384710865801105584e+00
2.750100000000000000e+04,-2.416588706350896842e+00
2.800100000000000000e+04,-2.763645083134359304e+00
2.850100000000000000e+04,-2.648456616157841559e+00
2.900100000000000000e+04,-2.340167297069635666e+00
2.950100000000000000e+04,-2.124154010140157922e+00
3.000100000000000000e+04,-2.269699789116530031e+00
3.050100000000000000e+04,-2.331909178204932598e+00
3.100100000000000000e+04,-2.166177107918657363e+00
3.150100000000000000e+04,-2.109312543157188191e+00
3.200100000000000000e+04,-2.242224791032364717e+00
3.250100000000000000e+04,-2.395070907268832983e+00
3.300100000000000000e+04,-2.185285574652372720e+00
3.350100000000000000e+04,-2.059712995743775199e+00
3.400100000000000000e+04,-2.078935296943656308e+00
3.450100000000000000e+04,-1.837773106567191173e+00
3.500100000000000000e+04,-1.768930025386968863e+00
3.550100000000000000e+04,-1.949816352901736494e+00
3.600100000000000000e+04,-2.027132844409405887e+00
3.650100000000000000e+04,-2.206716611554943697e+00
3.700100000000000000e+04,-2.230040518953184225e+00
3.750100000000000000e+04,-2.184704118450064403e+00
3.800100000000000000e+04,-1.927614552302341799e+00
3.850100000000000000e+04,-1.786787696070640363e+00
3.900100000000000000e+04,-1.987646912752601303e+00
3.950100000000000000e+04,-1.928615432276896913e+00
4.000100000000000000e+04,-2.245551373625935820e+00
4.050100000000000000e+04,-2.677372983380938098e+00
4.100100000000000000e+04,-3.005380233255779743e+00
4.150100000000000000e+04,-2.713582945545252034e+00
4.200100000000000000e+04,-2.457390041755522780e+00
4.250100000000000000e+04,-2.398390325841580406e+00
4.300100000000000000e+04,-1.784783446726139422e+00
4.350100000000000000e+04,-2.535601559793796422e+00
4.400100000000000000e+04,-2.736558778586621443e+00
4.450100000000000000e+04,-2.214922224757521541e+00
4.500100000000000000e+04,-1.925757660795057724e+00
4.550100000000000000e+04,-2.049283648659002033e+00
4.600100000000000000e+04,-1.950425496576428275e+00
4.650100000000000000e+04,-1.768590043725108085e+00
4.700100000000000000e+04,-1.628039287859190942e+00
4.750100000000000000e+04,-1.738491258003883377e+00
4.800100000000000000e+04,-1.833919195179777528e+00
4.850100000000000000e+04,-1.737516592734462018e+00
4.900100000000000000e+04,-1.768739223101987390e+00
4.950100000000000000e+04,-1.596542893576157418e+00
5.000100000000000000e+04,-1.726290472860029901e+00
5.050100000000000000e+04,-1.716484124080793094e+00
5.100100000000000000e+04,-1.680793230599051835e+00
5.150100000000000000e+04,-1.818636894828446593e+00
5.200100000000000000e+04,-1.757355918694200714e+00
5.250100000000000000e+04,-1.752595406574172232e+00
5.300100000000000000e+04,-1.806026630952593193e+00
5.350100000000000000e+04,-1.609477654410346403e+00
5.400100000000000000e+04,-1.492380099301591656e+00
5.450100000000000000e+04,-1.722837406246150227e+00
5.500100000000000000e+04,-1.776954574609507453e+00
5.550100000000000000e+04,-1.818904732204231323e+00
5.600100000000000000e+04,-1.479976228312273490e+00
5.650100000000000000e+04,-1.543999870432143595e+00
5.700100000000000000e+04,-1.488085296827991844e+00
5.750100000000000000e+04,-1.235637095371506788e+00
5.800100000000000000e+04,-1.200721319694661560e+00
5.850100000000000000e+04,-1.343204820927615950e+00
5.900100000000000000e+04,-1.618223461121683915e+00
5.950100000000000000e+04,-1.287741597303043273e+00
