episode,agent0,agent1,agent2
5.250100000000000000e+04,1.290167143598204014e+01,1.356193255341705672e+01,1.286377140219226867e+01
5.300100000000000000e+04,1.294963043345018860e+01,1.334895174091543524e+01,1.268969054561371124e+01
5.350100000000000000e+04,1.317546657590928483e+01,1.324679448580881669e+01,1.247163553841585326e+01
5.400100000000000000e+04,1.308492797412332820e+01,1.349706064218685242e+01,1.241820938076251757e+01
5.450100000000000000e+04,1.301730715604997002e+01,1.344428387068050768e+01,1.197059884835292465e+01
5.500100000000000000e+04,1.275542674447376967e+01,1.336718498730604487e+01,1.167546797321548624e+01
5.550100000000000000e+04,1.265283628141128958e+01,1.344649236060464403e+01,1.172495753298503018e+01
5.600100000000000000e+04,1.223812218075515545e+01,1.337602241444113460e+01,1.172186075297720897e+01
5.650100000000000000e+04,1.209711747677969917e+01,1.315037901834748801e+01,1.199252743352007755e+01
5.700100000000000000e+04,1.210954474511321344e+01,1.248696172191918663e+01,1.209232740232345904e+01
5.750100000000000000e+04,1.207300425325831839e+01,1.200715407162642734e+01,1.208225001128087328e+01
5.800100000000000000e+04,1.211559098918034394e+01,1.141918418572348415e+01,1.236723055563020068e+01
5.850100000000000000e+04,1.191605075261727009e+01,1.098444706173749630e+01,1.241157743344203190e+01
5.900100000000000000e+04,1.153443262978469797e+01,1.067065770528112267e+01,1.190595482878584122e+01
5.950100000000000000e+04,1.138775627158083026e+01,1.057688120430187517e+01,1.152212705347631783e+01
