episode,agent0
2.900100000000000000e+04,-1.467323581796389664e+00
2.950100000000000000e+04,-1.428489840841463687e+00
3.000100000000000000e+04,-1.634661124734725579e+00
3.050100000000000000e+04,-1.596186544105741900e+00
3.100100000000000000e+04,-1.523217838927842571e+00
3.150100000000000000e+04,-1.530449187508814868e+00
3.200100000000000000e+04,-1.748120748931409896e+00
3.250100000000000000e+04,-1.839426482471212765e+00
3.300100000000000000e+04,-1.628503014232609791e+00
3.350100000000000000e+04,-1.509473917056687320e+00
3.400100000000000000e+04,-1.506494812212860523e+00
3.450100000000000000e+04,-1.372945620911559361e+00
3.500100000000000000e+04,-1.249673630343229869e+00
3.550100000000000000e+04,-1.287951967292812139e+00
3.600100000000000000e+04,-1.378306671452274479e+00
3.650100000000000000e+04,-1.287297236578405224e+00
3.700100000000000000e+04,-1.377635936433787123e+00
3.750100000000000000e+04,-1.519939690919591024e+00
3.800100000000000000e+04,-1.379193771810223623e+00
3.850100000000000000e+04,-1.225564095837928802e+00
3.900100000000000000e+04,-1.351416510331476584e+00
3.950100000000000000e+04,-1.282096173329786426e+00
4.000100000000000000e+04,-1.545899317881589408e+00
4.050100000000000000e+04,-1.495591810426704082e+00
4.100100000000000000e+04,-1.799767991036964609e+00
4.150100000000000000e+04,-1.527841062987831844e+00
4.200100000000000000e+04,-1.399258645676543455e+00
4.250100000000000000e+04,-1.517542425394292183e+00
4.300100000000000000e+04,-1.252361752776880666e+00
4.350100000000000000e+04,-1.760834296021223988e+00
4.400100000000000000e+04,-1.857614555337672613e+00
4.450100000000000000e+04,-1.395096083132308484e+00
4.500100000000000000e+04,-1.216734667222738153e+00
4.550100000000000000e+04,-1.300609422106698165e+00
4.600100000000000000e+04,-1.202640415745313218e+00
4.650100000000000000e+04,-1.071713566035197296e+00
4.700100000000000000e+04,-9.832444585917428093e-01
4.750100000000000000e+04,-1.050106543360766143e+00
4.800100000000000000e+04,-1.146946409189367522e+00
4.850100000000000000e+04,-1.013751824982501271e+00
4.900100000000000000e+04,-1.093307998517182744e+00
4.950100000000000000e+04,-8.962642654329089353e-01
5.000100000000000000e+04,-9.157526112890853609e-01
5.050100000000000000e+04,-9.066948138216849307e-01
5.100100000000000000e+04,-9.120334124436664247e-01
5.150100000000000000e+04,-9.914206284504967215e-01
5.200100000000000000e+04,-1.006470228783806764e+00
5.250100000000000000e+04,-8.651465209551780777e-01
5.300100000000000000e+04,-8.756016170625906536e-01
5.350100000000000000e+04,-8.018857642301280286e-01
5.400100000000000000e+04,-8.392527353901351184e-01
5.450100000000000000e+04,-1.025047730311987149e+00
5.500100000000000000e+04,-1.027317173938981476e+00
5.550100000000000000e+04,-1.009039288676210511e+00
5.600100000000000000e+04,-8.686115302572348096e-01
5.650100000000000000e+04,-8.404757459869913738e-01
5.700100000000000000e+04,-8.021229225346621083e-01
5.750100000000000000e+04,-6.222296123801108747e-01
5.800100000000000000e+04,-6.498716035345329933e-01
5.850100000000000000e+04,-7.104806944912478439e-01
5.900100000000000000e+04,-7.756490031727424350e-01
5.950100000000000000e+04,-6.517191284891563630e-01
