# episode,agent0
4.750100000000000000e+04,-5.165552659364598398e-01
4.800100000000000000e+04,-4.242691356405207115e-01
4.850100000000000000e+04,-4.364608979117167165e-01
4.900100000000000000e+04,-5.012080073474285413e-01
4.950100000000000000e+04,-4.011440467753575323e-01
5.000100000000000000e+04,-5.286418390956459934e-01
5.050100000000000000e+04,-4.193452142500214697e-01
5.100100000000000000e+04,-4.587933411602339029e-01
5.150100000000000000e+04,-5.092366802921862723e-01
5.200100000000000000e+04,-4.413480392313913758e-01
5.250100000000000000e+04,-4.367902894954557302e-01
5.300100000000000000e+04,-5.639999999999999458e-01
5.350100000000000000e+04,-4.348195893042146598e-01
5.400100000000000000e+04,-6.118368018690751864e-01
5.450100000000000000e+04,-4.203746313513551658e-01
5.500100000000000000e+04,-4.657696856558550258e-01
5.550100000000000000e+04,-4.558426323182702689e-01
5.600100000000000000e+04,-5.493847521594946715e-01
5.650100000000000000e+04,-5.921972488440662152e-01
5.700100000000000000e+04,-5.585340349521153991e-01
5.750100000000000000e+04,-5.116634725169990627e-01
5.800100000000000000e+04,-5.016636190973744469e-01
5.850100000000000000e+04,-5.548461663224257823e-01
5.900100000000000000e+04,-5.086528945545053526e-01
5.950100000000000000e+04,-4.897446155240027799e-01
6.000100000000000000e+04,-5.023572962609244019e-01
6.050100000000000000e+04,-5.227034843734357228e-01
6.100100000000000000e+04,-5.862850267822601324e-01
6.150100000000000000e+04,-5.616198869089044088e-01
6.200100000000000000e+04,-5.765917110613161256e-01
6.250100000000000000e+04,-5.933457726815851707e-01
6.300100000000000000e+04,-5.219681684349415374e-01
6.350100000000000000e+04,-4.353063789460133171e-01
6.400100000000000000e+04,-5.350140446217472867e-01
6.450100000000000000e+04,-5.631086026478866469e-01
6.500100000000000000e+04,-5.257756275655159905e-01
6.550100000000000000e+04,-5.367046338105568859e-01
6.600100000000000000e+04,-4.766791405378372204e-01
6.650100000000000000e+04,-5.610819564171564133e-01
6.700100000000000000e+04,-3.903506756776036757e-01
6.750100000000000000e+04,-5.322762503195974659e-01
6.800100000000000000e+04,-5.473304752525431915e-01
6.850100000000000000e+04,-5.665641703671511209e-01
6.900100000000000000e+04,-5.624475455968493964e-01
6.950100000000000000e+04,-4.844405503853850825e-01
7.000100000000000000e+04,-5.889595071448395780e-01
7.050100000000000000e+04,-6.124378092231739235e-01
7.100100000000000000e+04,-5.982923654179509443e-01
7.150100000000000000e+04,-4.931788804920152480e-01
7.200100000000000000e+04,-5.665883386968176838e-01
7.250100000000000000e+04,-4.822371124110847451e-01
7.300100000000000000e+04,-5.997804468775632669e-01
7.350100000000000000e+04,-6.050859720064981628e-01
7.400100000000000000e+04,-5.485514245158777946e-01
7.450100000000000000e+04,-5.065032235552511253e-01
7.500100000000000000e+04,-5.260519078831160655e-01
7.550100000000000000e+04,-5.723829009868784956e-01
7.600100000000000000e+04,-5.855579929608886181e-01
7.650100000000000000e+04,-6.109196101995092443e-01
7.700100000000000000e+04,-6.460876194403128991e-01
7.750100000000000000e+04,-5.880042736961959005e-01
7.800100000000000000e+04,-6.584504082310036477e-01
7.850100000000000000e+04,-5.847602873108667110e-01
7.900100000000000000e+04,-5.056273581875804224e-01
7.950100000000000000e+04,-5.796170299597829256e-01
8.000100000000000000e+04,-6.566269016705162942e-01
8.050100000000000000e+04,-5.927794194057347532e-01
8.100100000000000000e+04,-6.260510497724314227e-01
8.150100000000000000e+04,-5.989796262679050187e-01
8.200100000000000000e+04,-4.716650854118475400e-01
8.250100000000000000e+04,-5.954702547480336117e-01
8.300100000000000000e+04,-6.237619532881339968e-01
8.350100000000000000e+04,-6.355446187510858103e-01
8.400100000000000000e+04,-4.528918386698834730e-01
8.450100000000000000e+04,-5.586871996698908882e-01
8.500100000000000000e+04,-4.754721089852091964e-01
8.550100000000000000e+04,-6.024331785763797908e-01
8.600100000000000000e+04,-5.064602618229578912e-01
8.650100000000000000e+04,-6.707800051153803844e-01
8.700100000000000000e+04,-5.614665536885716790e-01
8.750100000000000000e+04,-7.106215084853154673e-01
8.800100000000000000e+04,-6.352779844305349588e-01
8.850100000000000000e+04,-6.075881360357788807e-01
8.900100000000000000e+04,-5.734907696403823696e-01
8.950100000000000000e+04,-5.996156279566278169e-01
9.000100000000000000e+04,-6.047434568669620703e-01
9.050100000000000000e+04,-7.185991060834271416e-01
9.100100000000000000e+04,-4.917971264799221309e-01
9.150100000000000000e+04,-6.588191625144484975e-01
9.200100000000000000e+04,-6.343140618304262679e-01
9.250100000000000000e+04,-5.937162285583904575e-01
9.300100000000000000e+04,-6.876967915126629416e-01
9.350100000000000000e+04,-6.427792823448715831e-01
9.400100000000000000e+04,-6.226886172359600291e-01
9.450100000000000000e+04,-6.530713712472843158e-01
9.500100000000000000e+04,-5.643237324681315004e-01
9.550100000000000000e+04,-5.597444082944995625e-01
9.600100000000000000e+04,-5.331849951902192242e-01
9.650100000000000000e+04,-6.593654103275897738e-01
9.700100000000000000e+04,-6.328989477557195320e-01
9.750100000000000000e+04,-5.417143691345593925e-01
9.800100000000000000e+04,-6.427619155537577234e-01
9.850100000000000000e+04,-6.220482758843520754e-01
9.900100000000000000e+04,-7.077330731221983529e-01
9.950100000000000000e+04,-6.581148402071295145e-01
