# episode,agent0
4.200100000000000000e+04,-5.625000000000000000e-01
4.250100000000000000e+04,-4.675000000000000266e-01
4.300100000000000000e+04,-4.637499999999998845e-01
4.350100000000000000e+04,-5.537499999999999645e-01
4.400100000000000000e+04,-3.837500000000000355e-01
4.450100000000000000e+04,-5.162499999999999867e-01
4.500100000000000000e+04,-5.849999999999999645e-01
4.550100000000000000e+04,-4.425000000000001155e-01
4.600100000000000000e+04,-4.924999999999999378e-01
4.650100000000000000e+04,-5.900000000000000799e-01
4.700100000000000000e+04,-5.700000000000000622e-01
4.750100000000000000e+04,-6.162500000000000755e-01
4.800100000000000000e+04,-5.324999999999999734e-01
4.850100000000000000e+04,-5.612500000000000266e-01
4.900100000000000000e+04,-6.212499999999999689e-01
4.950100000000000000e+04,-5.212499999999999911e-01
5.000100000000000000e+04,-6.400000000000000133e-01
5.050100000000000000e+04,-4.987500000000000266e-01
5.100100000000000000e+04,-5.787499999999998757e-01
5.150100000000000000e+04,-6.074999999999999289e-01
5.200100000000000000e+04,-5.637499999999999734e-01
5.250100000000000000e+04,-5.474999999999999867e-01
5.300100000000000000e+04,-6.599999999999999201e-01
5.350100000000000000e+04,-5.262500000000001066e-01
5.400100000000000000e+04,-7.012499999999999289e-01
5.450100000000000000e+04,-5.212499999999999911e-01
5.500100000000000000e+04,-5.725000000000000089e-01
5.550100000000000000e+04,-5.637499999999999734e-01
5.600100000000000000e+04,-6.437500000000000444e-01
5.650100000000000000e+04,-6.862500000000000266e-01
5.700100000000000000e+04,-6.537500000000000533e-01
5.750100000000000000e+04,-6.075000000000000400e-01
5.800100000000000000e+04,-5.949999999999999734e-01
5.850100000000000000e+04,-6.787500000000000755e-01
5.900100000000000000e+04,-6.300000000000000044e-01
5.950100000000000000e+04,-5.937500000000000000e-01
6.000100000000000000e+04,-5.875000000000000222e-01
6.050100000000000000e+04,-6.374999999999999556e-01
6.100100000000000000e+04,-7.025000000000000133e-01
6.150100000000000000e+04,-6.637500000000000622e-01
