episode,agent0
6.000100000000000000e+04,-2.518395617451085755e-01
6.050100000000000000e+04,-2.794433660238207495e-01
6.100100000000000000e+04,-3.392744510061024288e-01
6.150100000000000000e+04,-3.094015907767352913e-01
6.200100000000000000e+04,-1.940396370412500460e-01
6.250100000000000000e+04,-3.753124927053143600e-01
6.300100000000000000e+04,-3.186600898922515857e-01
6.350100000000000000e+04,-2.430719654740411961e-01
6.400100000000000000e+04,-4.547332223284264452e-02
6.450100000000000000e+04,-2.475866829367517896e-01
6.500100000000000000e+04,-3.246613334999894906e-01
6.550100000000000000e+04,-2.224297146620239363e-01
6.600100000000000000e+04,-1.406900835113772397e-01
6.650100000000000000e+04,-2.404817339980487301e-01
6.700100000000000000e+04,-2.927992985373319423e-01
6.750100000000000000e+04,-2.021236546542326262e-01
6.800100000000000000e+04,-3.913413335164708240e-01
6.850100000000000000e+04,-2.889833663798251351e-01
6.900100000000000000e+04,-2.330240564446906526e-01
6.950100000000000000e+04,-2.502795283506173418e-01
7.000100000000000000e+04,-3.894165187189548849e-01
7.050100000000000000e+04,-4.033228571998019318e-01
7.100100000000000000e+04,-3.493913147066645686e-01
7.150100000000000000e+04,-2.182685908539944153e-01
7.200100000000000000e+04,-2.433959698359468016e-01
7.250100000000000000e+04,-2.968244468363854804e-01
7.300100000000000000e+04,-2.171043898172391740e-01
7.350100000000000000e+04,-2.745292317453675857e-01
7.400100000000000000e+04,-4.637439362093901951e-01
7.450100000000000000e+04,-2.723656608305787818e-01
7.500100000000000000e+04,-2.457546841829088280e-01
7.550100000000000000e+04,-2.743770256548179742e-01
7.600100000000000000e+04,-3.202106367463677383e-01
7.650100000000000000e+04,-2.101525546589558258e-01
7.700100000000000000e+04,-2.814389372973272740e-01
7.750100000000000000e+04,-2.785714871824547800e-01
7.800100000000000000e+04,-3.442033830688735474e-01
7.850100000000000000e+04,-2.984656955386035815e-01
7.900100000000000000e+04,-3.397777057310203963e-01
7.950100000000000000e+04,-2.301911398794976860e-01
8.000100000000000000e+04,-2.263935728702350936e-01
8.050100000000000000e+04,-4.442400522758151449e-01
8.100100000000000000e+04,-2.704967632115198861e-01
8.150100000000000000e+04,-2.927074039379328751e-01
8.200100000000000000e+04,-3.868029841774678346e-01
8.250100000000000000e+04,-1.792157131676826998e-01
8.300100000000000000e+04,-1.914269152440759014e-01
8.350100000000000000e+04,-3.028112638354308883e-01
8.400100000000000000e+04,-2.223457696594483002e-01
8.450100000000000000e+04,-2.563487377787723176e-01
8.500100000000000000e+04,-2.974170909178955324e-01
8.550100000000000000e+04,-2.345933632178640593e-01
8.600100000000000000e+04,-3.731428893806823521e-01
8.650100000000000000e+04,-2.986576123646988989e-01
8.700100000000000000e+04,-3.758503428408644931e-01
8.750100000000000000e+04,-2.384516223057660533e-01
8.800100000000000000e+04,-2.909591918367352981e-01
8.850100000000000000e+04,-3.167722654147455685e-01
8.900100000000000000e+04,-3.531928757709589251e-01
8.950100000000000000e+04,-3.450273082946069825e-01
9.000100000000000000e+04,-2.739099252110075988e-01
9.050100000000000000e+04,-4.011076922111682652e-01
9.100100000000000000e+04,-2.977728608657044251e-01
9.150100000000000000e+04,-2.315595024889613718e-01
9.200100000000000000e+04,-3.083059809601456092e-01
9.250100000000000000e+04,-3.345557932477422058e-01
9.300100000000000000e+04,-2.541262793641798634e-01
9.350100000000000000e+04,-2.403932407944080751e-01
9.400100000000000000e+04,-3.500663251105832763e-01
9.450100000000000000e+04,-3.356191159705753657e-01
9.500100000000000000e+04,-3.910172109459488787e-01
9.550100000000000000e+04,-3.768650840136670843e-01
9.600100000000000000e+04,-2.026470143056053330e-01
9.650100000000000000e+04,-3.339627058296108508e-01
9.700100000000000000e+04,-3.919098931275176168e-01
9.750100000000000000e+04,-3.831660575364670973e-01
9.800100000000000000e+04,-3.404064580406941931e-01
9.850100000000000000e+04,-2.218061130391999203e-01
9.900100000000000000e+04,-5.718125763659119842e-01
9.950100000000000000e+04,-1.884001275798136144e-01
