episode,agent0
5.600100000000000000e+04,-2.150000000000000799e-01
5.650100000000000000e+04,-3.519999999999998685e-01
5.700100000000000000e+04,-3.229999999999999538e-01
5.750100000000000000e+04,-3.830000000000000071e-01
5.800100000000000000e+04,-1.979999999999999538e-01
5.850100000000000000e+04,-2.379999999999999893e-01
5.900100000000000000e+04,-3.660000000000001030e-01
5.950100000000000000e+04,-3.149999999999999467e-01
6.000100000000000000e+04,-3.610000000000002096e-01
6.050100000000000000e+04,-3.930000000000002380e-01
6.100100000000000000e+04,-4.499999999999999556e-01
6.150100000000000000e+04,-3.959999999999999076e-01
6.200100000000000000e+04,-2.799999999999998046e-01
6.250100000000000000e+04,-4.399999999999999467e-01
6.300100000000000000e+04,-4.169999999999998153e-01
6.350100000000000000e+04,-3.580000000000000959e-01
6.400100000000000000e+04,-1.780000000000001581e-01
6.450100000000000000e+04,-3.350000000000001865e-01
6.500100000000000000e+04,-4.099999999999999201e-01
6.550100000000000000e+04,-3.629999999999999893e-01
6.600100000000000000e+04,-2.390000000000001013e-01
6.650100000000000000e+04,-3.309999999999999609e-01
6.700100000000000000e+04,-3.610000000000002096e-01
6.750100000000000000e+04,-3.169999999999999485e-01
6.800100000000000000e+04,-4.689999999999998614e-01
6.850100000000000000e+04,-4.110000000000000320e-01
6.900100000000000000e+04,-3.259999999999996234e-01
6.950100000000000000e+04,-3.299999999999998490e-01
7.000100000000000000e+04,-4.639999999999999680e-01
7.050100000000000000e+04,-4.750000000000000888e-01
7.100100000000000000e+04,-4.389999999999998348e-01
7.150100000000000000e+04,-3.239999999999998437e-01
7.200100000000000000e+04,-3.279999999999998472e-01
7.250100000000000000e+04,-3.919999999999999041e-01
7.300100000000000000e+04,-3.340000000000000746e-01
7.350100000000000000e+04,-3.559999999999998721e-01
7.400100000000000000e+04,-5.420000000000000373e-01
7.450100000000000000e+04,-3.609999999999999876e-01
7.500100000000000000e+04,-3.440000000000000835e-01
7.550100000000000000e+04,-3.719999999999996643e-01
7.600100000000000000e+04,-4.110000000000000320e-01
7.650100000000000000e+04,-3.230000000000001759e-01
7.700100000000000000e+04,-3.649999999999999911e-01
7.750100000000000000e+04,-3.919999999999999041e-01
7.800100000000000000e+04,-4.360000000000001652e-01
7.850100000000000000e+04,-3.930000000000000160e-01
7.900100000000000000e+04,-4.390000000000000568e-01
7.950100000000000000e+04,-3.359999999999998543e-01
8.000100000000000000e+04,-3.200000000000000622e-01
8.050100000000000000e+04,-5.329999999999998073e-01
8.100100000000000000e+04,-3.779999999999998916e-01
8.150100000000000000e+04,-3.859999999999998987e-01
8.200100000000000000e+04,-4.750000000000000888e-01
8.250100000000000000e+04,-2.629999999999999005e-01
8.300100000000000000e+04,-3.069999999999999396e-01
8.350100000000000000e+04,-3.839999999999998970e-01
8.400100000000000000e+04,-3.149999999999999467e-01
8.450100000000000000e+04,-3.870000000000000107e-01
8.500100000000000000e+04,-3.649999999999999911e-01
8.550100000000000000e+04,-3.210000000000001741e-01
8.600100000000000000e+04,-4.719999999999999751e-01
8.650100000000000000e+04,-3.939999999999999059e-01
8.700100000000000000e+04,-4.599999999999997424e-01
8.750100000000000000e+04,-3.340000000000000746e-01
8.800100000000000000e+04,-3.850000000000002309e-01
8.850100000000000000e+04,-3.930000000000000160e-01
8.900100000000000000e+04,-4.379999999999999449e-01
8.950100000000000000e+04,-4.430000000000000604e-01
9.000100000000000000e+04,-3.769999999999997797e-01
9.050100000000000000e+04,-5.090000000000000080e-01
9.100100000000000000e+04,-4.090000000000002522e-01
9.150100000000000000e+04,-3.199999999999998401e-01
9.200100000000000000e+04,-4.039999999999999147e-01
9.250100000000000000e+04,-4.150000000000000355e-01
9.300100000000000000e+04,-3.589999999999997637e-01
9.350100000000000000e+04,-3.900000000000001243e-01
9.400100000000000000e+04,-4.360000000000001652e-01
9.450100000000000000e+04,-4.609999999999998543e-01
9.500100000000000000e+04,-4.629999999999998561e-01
9.550100000000000000e+04,-4.620000000000001883e-01
9.600100000000000000e+04,-3.189999999999999503e-01
9.650100000000000000e+04,-4.430000000000000604e-01
9.700100000000000000e+04,-4.910000000000001030e-01
9.750100000000000000e+04,-4.529999999999998472e-01
9.800100000000000000e+04,-4.399999999999999467e-01
9.850100000000000000e+04,-3.260000000000000675e-01
9.900100000000000000e+04,-6.480000000000000204e-01
9.950100000000000000e+04,-2.949999999999999289e-01
