episode,agent0
1.000000000000000000e+00,4.037000098921182278e+00
5.010000000000000000e+02,4.073623799687091207e+00
1.001000000000000000e+03,4.536987828428225455e+00
1.501000000000000000e+03,4.430440827750220301e+00
2.001000000000000000e+03,4.453346537215088219e+00
2.501000000000000000e+03,4.630932853702173446e+00
3.001000000000000000e+03,4.446051866019948839e+00
3.501000000000000000e+03,4.547698205440357633e+00
4.001000000000000000e+03,4.527096417592185951e+00
4.501000000000000000e+03,4.460535987534458791e+00
5.001000000000000000e+03,4.475874598393859927e+00
5.501000000000000000e+03,4.486629598198600632e+00
6.001000000000000000e+03,4.613381784014373821e+00
6.501000000000000000e+03,4.410855057562232950e+00
7.001000000000000000e+03,4.151333580370001997e+00
7.501000000000000000e+03,4.074146077074726868e+00
8.001000000000000000e+03,3.942411983098066841e+00
8.501000000000000000e+03,3.564150500237984964e+00
9.001000000000000000e+03,3.648353990038180061e+00
9.501000000000000000e+03,3.291213384602702519e+00
1.000100000000000000e+04,3.124268910655610298e+00
1.050100000000000000e+04,2.990817434143266507e+00
1.100100000000000000e+04,2.709236575517044443e+00
1.150100000000000000e+04,2.715569564224225463e+00
1.200100000000000000e+04,2.486904940393876107e+00
1.250100000000000000e+04,2.425321035022233840e+00
1.300100000000000000e+04,2.018744622868390071e+00
1.350100000000000000e+04,2.064355385118109343e+00
1.400100000000000000e+04,1.902869047926771806e+00
1.450100000000000000e+04,1.841397547369537424e+00
1.500100000000000000e+04,1.902917209163238255e+00
1.550100000000000000e+04,1.861726797235821351e+00
1.600100000000000000e+04,1.579617561986255359e+00
1.650100000000000000e+04,1.314718530642229766e+00
1.700100000000000000e+04,1.368627502957911357e+00
1.750100000000000000e+04,1.138786109784521106e+00
1.800100000000000000e+04,8.817705709413631299e-01
1.850100000000000000e+04,1.033641335040369036e+00
1.900100000000000000e+04,8.189312472202256998e-01
1.950100000000000000e+04,9.072257387056146261e-01
2.000100000000000000e+04,6.976734571213777381e-01
2.050100000000000000e+04,4.882371093814664720e-01
2.100100000000000000e+04,7.312194000399840910e-01
2.150100000000000000e+04,6.404750936398067029e-01
2.200100000000000000e+04,5.586778604785317404e-01
2.250100000000000000e+04,5.354472499376833339e-01
2.300100000000000000e+04,3.720790540823667447e-01
2.350100000000000000e+04,4.392484782572874114e-01
2.400100000000000000e+04,4.344137116353870010e-01
2.450100000000000000e+04,2.297312224929083380e-01
