# episode,agent0,agent1,agent2
2.000100000000000000e+04,-2.631173372559489110e+01,-1.391945390597332022e+01,-1.448828583334862685e+01
2.050100000000000000e+04,-2.635055486006804060e+01,-1.506406147311725263e+01,-1.463311094357136888e+01
2.100100000000000000e+04,-2.629443059743025657e+01,-1.483868855496862160e+01,-1.399819212998097129e+01
2.150100000000000000e+04,-2.620081091944257068e+01,-1.527068247642861110e+01,-1.410146675491176893e+01
2.200100000000000000e+04,-2.623585863288121445e+01,-1.556458144547019273e+01,-1.294109998699211772e+01
2.250100000000000000e+04,-2.605422165086130093e+01,-1.368799764055536983e+01,-1.376889743039750691e+01
2.300100000000000000e+04,-2.592527716837032514e+01,-1.439376219080195440e+01,-1.316226035889260615e+01
2.350100000000000000e+04,-2.579600353785142985e+01,-1.439137308000597493e+01,-1.302822156813175525e+01
2.400100000000000000e+04,-2.553779839188211653e+01,-1.344379798079961397e+01,-1.333708952039956941e+01
2.450100000000000000e+04,-2.545130906061257292e+01,-1.349375136862873070e+01,-1.334525990914444549e+01
2.500100000000000000e+04,-2.534387053521356137e+01,-1.376616482439849953e+01,-1.265454672900066768e+01
2.550100000000000000e+04,-2.532798753917285950e+01,-1.385103720496056212e+01,-1.339839844140654179e+01
2.600100000000000000e+04,-2.495413071215160272e+01,-1.381599973299422501e+01,-1.252529586497933778e+01
2.650100000000000000e+04,-2.466753258907917967e+01,-1.346109805417704308e+01,-1.293588180769114970e+01
2.700100000000000000e+04,-2.476461428483794336e+01,-1.385148303776461276e+01,-1.301504887905874952e+01
2.750100000000000000e+04,-2.481590472320400664e+01,-1.357513933837434550e+01,-1.263183343623295229e+01
2.800100000000000000e+04,-2.476765029321015277e+01,-1.367420038004923732e+01,-1.303680863053195083e+01
2.850100000000000000e+04,-2.472997692798193370e+01,-1.396974445464089065e+01,-1.291123684986145825e+01
2.900100000000000000e+04,-2.462836440631661361e+01,-1.323581094886031195e+01,-1.280588635212177451e+01
2.950100000000000000e+04,-2.467765688507503441e+01,-1.342567211209739853e+01,-1.240669090094871407e+01
3.000100000000000000e+04,-2.466944678970725136e+01,-1.381511513446780803e+01,-1.218873440401794284e+01
3.050100000000000000e+04,-2.448585012186218535e+01,-1.314495028969502854e+01,-1.218514762641687099e+01
3.100100000000000000e+04,-2.457863596650545901e+01,-1.400766242457734378e+01,-1.189569525371824810e+01
3.150100000000000000e+04,-2.445541967948210882e+01,-1.387822299620562561e+01,-1.221609168645197840e+01
3.200100000000000000e+04,-2.450546341577766540e+01,-1.393356971766517027e+01,-1.296351355882550216e+01
3.250100000000000000e+04,-2.456986112771158659e+01,-1.298902619534894853e+01,-1.222291641384248351e+01
3.300100000000000000e+04,-2.453328472260195525e+01,-1.311322268215230125e+01,-1.253463710313397783e+01
3.350100000000000000e+04,-2.450989065476411355e+01,-1.314274244929078073e+01,-1.193909177834633617e+01
3.400100000000000000e+04,-2.455920179909161050e+01,-1.364612632210276821e+01,-1.170152383964470211e+01
3.450100000000000000e+04,-2.438449300949063669e+01,-1.336118486729378319e+01,-1.284259402715390230e+01
3.500100000000000000e+04,-2.404112972985139862e+01,-1.344545464159674175e+01,-1.145057096983964762e+01
3.550100000000000000e+04,-2.449889425818791366e+01,-1.343071065889063576e+01,-1.261562515480312108e+01
3.600100000000000000e+04,-2.447059051457365442e+01,-1.303758809090346915e+01,-1.214896491862296557e+01
3.650100000000000000e+04,-2.425406512604300602e+01,-1.377710216776810448e+01,-1.147463118709666574e+01
3.700100000000000000e+04,-2.452257074019641081e+01,-1.364424266154046705e+01,-1.213101465634041531e+01
3.750100000000000000e+04,-2.426438829159738830e+01,-1.366949550899690813e+01,-1.215015704240954442e+01
3.800100000000000000e+04,-2.437437537176997182e+01,-1.401643753676348148e+01,-1.194944689559294204e+01
3.850100000000000000e+04,-2.415421654564799425e+01,-1.293084928283840540e+01,-1.215297764670576974e+01
3.900100000000000000e+04,-2.443468759238868415e+01,-1.382769545188404692e+01,-1.156741141834022812e+01
3.950100000000000000e+04,-2.427997349225483603e+01,-1.357780216615048730e+01,-1.104324928825619168e+01
4.000100000000000000e+04,-2.412538743341542258e+01,-1.328929726638415687e+01,-1.152745013185285927e+01
4.050100000000000000e+04,-2.425652422579902989e+01,-1.360102824371729113e+01,-1.181850587443388712e+01
4.100100000000000000e+04,-2.424780165067545568e+01,-1.346791653099587904e+01,-1.186583297950275373e+01
4.150100000000000000e+04,-2.413903706212025924e+01,-1.317266328854343627e+01,-1.150271525412528284e+01
4.200100000000000000e+04,-2.401070911369218308e+01,-1.391282808102911162e+01,-1.169950959702477888e+01
4.250100000000000000e+04,-2.425692285876652932e+01,-1.347810941198029155e+01,-1.178114435319876740e+01
4.300100000000000000e+04,-2.430740259900997202e+01,-1.321471243456050892e+01,-1.144752286803895203e+01
4.350100000000000000e+04,-2.413326835274936499e+01,-1.327602184295620447e+01,-1.177845566787026854e+01
4.400100000000000000e+04,-2.410852782132357675e+01,-1.328604749640639859e+01,-1.152256463123533337e+01
4.450100000000000000e+04,-2.409202859726953960e+01,-1.291414656627038582e+01,-1.135672406121722311e+01
4.500100000000000000e+04,-2.417649754593730194e+01,-1.352290793207512820e+01,-1.210042787908893303e+01
4.550100000000000000e+04,-2.438140487700315973e+01,-1.274576678974996291e+01,-1.119472071806721303e+01
4.600100000000000000e+04,-2.410024099956712362e+01,-1.331234208755325810e+01,-1.114564606851396000e+01
4.650100000000000000e+04,-2.440377841273747705e+01,-1.400318993157828729e+01,-1.104655061224085877e+01
4.700100000000000000e+04,-2.391506026314058531e+01,-1.362513623519696537e+01,-1.109054307168238118e+01
4.750100000000000000e+04,-2.424660326678854716e+01,-1.323833014234348227e+01,-1.149461604214278410e+01
4.800100000000000000e+04,-2.408080219346659945e+01,-1.305154108724839013e+01,-1.120920345423654751e+01
4.850100000000000000e+04,-2.400889578771741384e+01,-1.327635445873528930e+01,-1.198619195914115920e+01
4.900100000000000000e+04,-2.429580171705211100e+01,-1.350421398084732161e+01,-1.124160053004082371e+01
4.950100000000000000e+04,-2.412093209103255020e+01,-1.272993478287077096e+01,-1.159714383351328237e+01
5.000100000000000000e+04,-2.409740984552198029e+01,-1.326413532616996527e+01,-1.140541088900089761e+01
