episode,agent0,agent1,agent2
3.100100000000000000e+04,-2.633323422753954191e+01,-2.036768479039989543e+01,-1.738964199677858247e+01
3.150100000000000000e+04,-2.632695647970930608e+01,-2.031175640834274176e+01,-1.747236469692536431e+01
3.200100000000000000e+04,-2.634718894874803041e+01,-2.029310608579665853e+01,-1.798891656944500994e+01
3.250100000000000000e+04,-2.632864984421483356e+01,-2.004903493016308857e+01,-1.755495461906884103e+01
3.300100000000000000e+04,-2.635230781531650734e+01,-1.999720332136095990e+01,-1.773071518133601998e+01
3.350100000000000000e+04,-2.631543376987944782e+01,-1.994490811843340339e+01,-1.732211629196346081e+01
3.400100000000000000e+04,-2.636395008896409564e+01,-2.018318356489580268e+01,-1.728302347950979012e+01
3.450100000000000000e+04,-2.634836152580364299e+01,-2.000484238793846359e+01,-1.785553581298313119e+01
3.500100000000000000e+04,-2.639919178757929785e+01,-2.015902012143355648e+01,-1.703913176112066097e+01
3.550100000000000000e+04,-2.635998028633636991e+01,-2.003387649453191344e+01,-1.776552220140667160e+01
3.600100000000000000e+04,-2.634325055903358859e+01,-1.995759622462713878e+01,-1.742108674082590980e+01
3.650100000000000000e+04,-2.638080846425922843e+01,-2.025576695862107357e+01,-1.706181707049506713e+01
3.700100000000000000e+04,-2.631658606830215419e+01,-2.018602727121075446e+01,-1.724927295260182802e+01
3.750100000000000000e+04,-2.633412936221045797e+01,-2.014871824787043408e+01,-1.726977599390361462e+01
3.800100000000000000e+04,-2.630291357203645219e+01,-2.038711092783416490e+01,-1.735129508489858452e+01
3.850100000000000000e+04,-2.631286182928986150e+01,-1.985421047678026341e+01,-1.738216870562249738e+01
3.900100000000000000e+04,-2.631924565172948149e+01,-2.025492442842912055e+01,-1.704373970704017793e+01
3.950100000000000000e+04,-2.629569234486097073e+01,-2.005527166583338428e+01,-1.673749233574798723e+01
4.000100000000000000e+04,-2.635901263779182457e+01,-2.002492874530288347e+01,-1.691967655535979276e+01
4.050100000000000000e+04,-2.634465095206739349e+01,-2.011812145269577101e+01,-1.716758066261110827e+01
4.100100000000000000e+04,-2.632635297792739237e+01,-2.003274477597167191e+01,-1.714814457558225058e+01
4.150100000000000000e+04,-2.633549265697045172e+01,-1.992073575418410414e+01,-1.688553697079482063e+01
4.200100000000000000e+04,-2.633353239083710307e+01,-2.027206642884700472e+01,-1.706063690059981042e+01
4.250100000000000000e+04,-2.631314691303703768e+01,-2.012215321065909279e+01,-1.714901395507429527e+01
4.300100000000000000e+04,-2.632527426576929841e+01,-1.994763126677397835e+01,-1.685192351451002679e+01
4.350100000000000000e+04,-2.630111280493562376e+01,-2.000803906775307439e+01,-1.705819752453646387e+01
4.400100000000000000e+04,-2.635196849262213448e+01,-1.998673529200563692e+01,-1.692983754408742314e+01
4.450100000000000000e+04,-2.630741942527331645e+01,-1.982125911347348435e+01,-1.684723252736225874e+01
4.500100000000000000e+04,-2.631691483144473409e+01,-2.020603245123833602e+01,-1.727445046682769814e+01
4.550100000000000000e+04,-2.631579577499253375e+01,-1.972157924437523846e+01,-1.665176325566982385e+01
4.600100000000000000e+04,-2.631179922645928926e+01,-1.999745695613163932e+01,-1.668300283803512229e+01
4.650100000000000000e+04,-2.630368640134750891e+01,-2.030918421256364681e+01,-1.664877017580822027e+01
4.700100000000000000e+04,-2.634008730130869580e+01,-2.010963968372344013e+01,-1.664514506374098346e+01
4.750100000000000000e+04,-2.631994702868358615e+01,-2.005073303008538588e+01,-1.690587359267333412e+01
4.800100000000000000e+04,-2.632652177325910614e+01,-1.983057474732711611e+01,-1.667391000009600077e+01
4.850100000000000000e+04,-2.632095418233401318e+01,-1.992999367254868304e+01,-1.720739627031995767e+01
4.900100000000000000e+04,-2.628537833408573832e+01,-2.005637489999155676e+01,-1.669929606796417332e+01
