episode,agent0
5.850100000000000000e+04,-3.435511072980912406e-01
5.900100000000000000e+04,-2.278462159673598775e-01
5.950100000000000000e+04,-2.590998767136348802e-01
6.000100000000000000e+04,-3.034835447715444889e-01
6.050100000000000000e+04,-2.765374656970253087e-01
6.100100000000000000e+04,-3.916795456126083153e-01
6.150100000000000000e+04,-2.300569328363715194e-01
6.200100000000000000e+04,-2.597546748974969288e-01
6.250100000000000000e+04,-3.257239136446881123e-01
6.300100000000000000e+04,-3.448010395704061981e-01
6.350100000000000000e+04,-3.093487268230953324e-01
6.400100000000000000e+04,-3.068466879065574471e-01
6.450100000000000000e+04,-5.031549480641146488e-01
6.500100000000000000e+04,-4.457900467130975208e-01
6.550100000000000000e+04,-4.565223041710141372e-01
6.600100000000000000e+04,-2.914440761761281085e-01
6.650100000000000000e+04,-4.249939969826229680e-01
6.700100000000000000e+04,-3.746010917117361672e-01
6.750100000000000000e+04,-2.835328694403721483e-01
6.800100000000000000e+04,-4.727715410942538998e-01
6.850100000000000000e+04,-4.683876650308856915e-01
6.900100000000000000e+04,-3.847499156439119217e-01
6.950100000000000000e+04,-2.431912821746112785e-01
7.000100000000000000e+04,-4.862601989215551423e-01
7.050100000000000000e+04,-3.675483161327746107e-01
7.100100000000000000e+04,-3.683492471431297766e-01
7.150100000000000000e+04,-4.407281526241162428e-01
7.200100000000000000e+04,-3.853909671471893450e-01
7.250100000000000000e+04,-3.098127501454669419e-01
7.300100000000000000e+04,-3.323124400150847535e-01
7.350100000000000000e+04,-3.914326506888073931e-01
7.400100000000000000e+04,-4.269222146757519765e-01
7.450100000000000000e+04,-4.738892899840351225e-01
7.500100000000000000e+04,-5.320836999940571355e-01
7.550100000000000000e+04,-4.749992228539990924e-01
7.600100000000000000e+04,-4.691934878132313358e-01
7.650100000000000000e+04,-4.034925331474776833e-01
7.700100000000000000e+04,-3.827677611919809708e-01
7.750100000000000000e+04,-4.013495398247185486e-01
7.800100000000000000e+04,-3.060323300806626623e-01
7.850100000000000000e+04,-3.822797631313310518e-01
7.900100000000000000e+04,-4.326090102243795865e-01
7.950100000000000000e+04,-4.450283502768550559e-01
8.000100000000000000e+04,-3.960102007693809822e-01
8.050100000000000000e+04,-4.933306787932535409e-01
8.100100000000000000e+04,-5.256167383458203446e-01
8.150100000000000000e+04,-3.843915784820375325e-01
8.200100000000000000e+04,-3.950791034937145563e-01
8.250100000000000000e+04,-3.127580652604327049e-01
8.300100000000000000e+04,-3.626726550624669310e-01
8.350100000000000000e+04,-4.261194947100390706e-01
8.400100000000000000e+04,-4.026669371318974955e-01
8.450100000000000000e+04,-2.714221081193267660e-01
8.500100000000000000e+04,-3.982795309930566852e-01
8.550100000000000000e+04,-4.687052054277268676e-01
8.600100000000000000e+04,-3.981987128716175661e-01
8.650100000000000000e+04,-4.480615140424801801e-01
8.700100000000000000e+04,-4.088948302735478935e-01
8.750100000000000000e+04,-4.231770266832984850e-01
8.800100000000000000e+04,-3.645792080469643093e-01
8.850100000000000000e+04,-4.039606846920882344e-01
8.900100000000000000e+04,-4.113009918012917598e-01
8.950100000000000000e+04,-4.902014696641092684e-01
9.000100000000000000e+04,-5.606256610235268445e-01
9.050100000000000000e+04,-4.327782414989630455e-01
9.100100000000000000e+04,-3.807780824017852339e-01
9.150100000000000000e+04,-3.883896496900409723e-01
9.200100000000000000e+04,-3.372261606529222133e-01
9.250100000000000000e+04,-3.623344703694268976e-01
9.300100000000000000e+04,-4.253369571405059002e-01
9.350100000000000000e+04,-2.606955297459370158e-01
9.400100000000000000e+04,-4.838255155438108135e-01
9.450100000000000000e+04,-4.264756325457899067e-01
9.500100000000000000e+04,-4.689458789523645033e-01
9.550100000000000000e+04,-4.975931843007590505e-01
9.600100000000000000e+04,-4.345876374057865421e-01
9.650100000000000000e+04,-4.405400137946900996e-01
9.700100000000000000e+04,-3.463311572676517347e-01
9.750100000000000000e+04,-4.848569652498196936e-01
9.800100000000000000e+04,-3.588803527199639909e-01
9.850100000000000000e+04,-5.482504151360150235e-01
9.900100000000000000e+04,-4.358861269448848219e-01
9.950100000000000000e+04,-3.778974309821807598e-01
