episode,agent0,agent1,agent2
3.700100000000000000e+04,-2.627301446443822996e+01,-1.218569537091781818e+01,-1.660108631454620109e+01
3.750100000000000000e+04,-2.621616026569984470e+01,-1.276771278808131349e+01,-1.638819334908135517e+01
3.800100000000000000e+04,-2.619920342377747957e+01,-1.198934929193868371e+01,-1.631303329937052737e+01
3.850100000000000000e+04,-2.622938830645462005e+01,-1.205962042361225528e+01,-1.628956431882977540e+01
3.900100000000000000e+04,-2.614016615118228870e+01,-1.199595461699375853e+01,-1.621887446522845977e+01
3.950100000000000000e+04,-2.610793965768127478e+01,-1.231684950922071309e+01,-1.585358791772109122e+01
4.000100000000000000e+04,-2.615161122410698979e+01,-1.201889377962849537e+01,-1.594762436939120498e+01
4.050100000000000000e+04,-2.617318288872025889e+01,-1.260762090363627941e+01,-1.573107697086195600e+01
4.100100000000000000e+04,-2.624062669371353351e+01,-1.209925586188875890e+01,-1.558807529836285788e+01
4.150100000000000000e+04,-2.609152701205969294e+01,-1.270788653329560169e+01,-1.554525473966811866e+01
4.200100000000000000e+04,-2.613818489091720920e+01,-1.226867772914886956e+01,-1.547151901431774235e+01
4.250100000000000000e+04,-2.611020362054871669e+01,-1.202308486528669107e+01,-1.560261365456300631e+01
4.300100000000000000e+04,-2.607377681922913126e+01,-1.171090414233105292e+01,-1.560179153976259059e+01
4.350100000000000000e+04,-2.615373360257000002e+01,-1.205176671476695560e+01,-1.579717284428781987e+01
4.400100000000000000e+04,-2.599646505549473474e+01,-1.157042506976999796e+01,-1.548683814900465805e+01
4.450100000000000000e+04,-2.614490307794766366e+01,-1.195111071945868453e+01,-1.574560404898676325e+01
4.500100000000000000e+04,-2.597197378060209871e+01,-1.254297672289191645e+01,-1.588300165642612605e+01
4.550100000000000000e+04,-2.600424922921665427e+01,-1.172855917825973471e+01,-1.556862233015443842e+01
4.600100000000000000e+04,-2.604083787419856932e+01,-1.214703140956428484e+01,-1.562366992311270408e+01
4.650100000000000000e+04,-2.604668358540729400e+01,-1.152535828486003666e+01,-1.548671899986834433e+01
4.700100000000000000e+04,-2.590722287718514849e+01,-1.225103127271590253e+01,-1.492012497111010916e+01
4.750100000000000000e+04,-2.607052134370623975e+01,-1.202526597375654127e+01,-1.544707141535484674e+01
4.800100000000000000e+04,-2.588654374894018417e+01,-1.232979416094462444e+01,-1.526990396328891109e+01
4.850100000000000000e+04,-2.582577689582105407e+01,-1.183001990092586375e+01,-1.555751721526691966e+01
4.900100000000000000e+04,-2.581317006693014804e+01,-1.212287957715849451e+01,-1.534872933192875877e+01
4.950100000000000000e+04,-2.595313416004830387e+01,-1.192885008533879621e+01,-1.554437470707131297e+01
5.000100000000000000e+04,-2.598665705096165013e+01,-1.256190300837612739e+01,-1.527003567380589999e+01
5.050100000000000000e+04,-2.587540559308491694e+01,-1.209251833751755534e+01,-1.493465646374943745e+01
5.100100000000000000e+04,-2.592852211015544484e+01,-1.205885029679199150e+01,-1.543679175748217780e+01
5.150100000000000000e+04,-2.588519972482980691e+01,-1.217912680187868446e+01,-1.536546134766590122e+01
5.200100000000000000e+04,-2.580019302240875589e+01,-1.200416096436484814e+01,-1.499006991409052425e+01
5.250100000000000000e+04,-2.573928423442871249e+01,-1.210335731066334652e+01,-1.502396588056992499e+01
5.300100000000000000e+04,-2.578534780626270262e+01,-1.234304156866898516e+01,-1.519773419681665416e+01
5.350100000000000000e+04,-2.579871596319717142e+01,-1.201694105835639093e+01,-1.511384270394560225e+01
5.400100000000000000e+04,-2.575783629985439305e+01,-1.216592012116563737e+01,-1.474967901343657850e+01
5.450100000000000000e+04,-2.572756414045021600e+01,-1.248038965503627828e+01,-1.484631269959372091e+01
5.500100000000000000e+04,-2.584018402597917330e+01,-1.240388009382744272e+01,-1.513624164711905884e+01
5.550100000000000000e+04,-2.573017006854943034e+01,-1.264473680151830948e+01,-1.473772437739195418e+01
5.600100000000000000e+04,-2.571922482011687805e+01,-1.211345644442300618e+01,-1.473021221524135527e+01
5.650100000000000000e+04,-2.568076115966754713e+01,-1.210879628867341928e+01,-1.461389216830815485e+01
5.700100000000000000e+04,-2.573613096675800449e+01,-1.203363321886936177e+01,-1.504245189826455054e+01
5.750100000000000000e+04,-2.577723640962762630e+01,-1.172594600711172674e+01,-1.486591060308740531e+01
5.800100000000000000e+04,-2.563682544442525924e+01,-1.180570166606157834e+01,-1.542158152286725326e+01
5.850100000000000000e+04,-2.571276647519149705e+01,-1.264987114274477165e+01,-1.484705274371841988e+01
5.900100000000000000e+04,-2.569091592966383431e+01,-1.201655530855725473e+01,-1.432126846134800502e+01
5.950100000000000000e+04,-2.576682451712830613e+01,-1.188836047654082506e+01,-1.491954150012853297e+01
6.000100000000000000e+04,-2.561054656847984745e+01,-1.210955169608796922e+01,-1.470485099785608973e+01
6.050100000000000000e+04,-2.568571278372762734e+01,-1.233500135341003734e+01,-1.457937219058864642e+01
6.100100000000000000e+04,-2.568009209853021702e+01,-1.223700060585259308e+01,-1.443892004916255623e+01
6.150100000000000000e+04,-2.563282856080413197e+01,-1.225391095493304228e+01,-1.471569250263980955e+01
6.200100000000000000e+04,-2.568963982286281578e+01,-1.252736994058462372e+01,-1.442491511923860692e+01
6.250100000000000000e+04,-2.558928143880183725e+01,-1.208527020946913311e+01,-1.478475171917443376e+01
6.300100000000000000e+04,-2.565325558356341773e+01,-1.172902855050616644e+01,-1.458260640553191578e+01
6.350100000000000000e+04,-2.565621793090003422e+01,-1.220727389360206772e+01,-1.457686953040127698e+01
6.400100000000000000e+04,-2.552420354862495699e+01,-1.212514866342556452e+01,-1.434519340315135594e+01
6.450100000000000000e+04,-2.556328469738736331e+01,-1.152584167575304619e+01,-1.461632433129041253e+01
6.500100000000000000e+04,-2.557319315965815676e+01,-1.225881577721567872e+01,-1.448450331382251655e+01
6.550100000000000000e+04,-2.553190017398781819e+01,-1.237649504821311908e+01,-1.421301288655886808e+01
6.600100000000000000e+04,-2.560563215654751446e+01,-1.227105300262898524e+01,-1.471548613226218016e+01
6.650100000000000000e+04,-2.558158525635003500e+01,-1.217861702537902069e+01,-1.466521686960413362e+01
6.700100000000000000e+04,-2.552685275689773903e+01,-1.221670312144714110e+01,-1.483853565342875669e+01
6.750100000000000000e+04,-2.551877373703631591e+01,-1.193935910496263197e+01,-1.412519317244950834e+01
6.800100000000000000e+04,-2.551965521947022353e+01,-1.151399964316849456e+01,-1.453715865299142607e+01
6.850100000000000000e+04,-2.548345609399417100e+01,-1.196521617356676792e+01,-1.445167018735255482e+01
6.900100000000000000e+04,-2.565846173268755237e+01,-1.223835696776665216e+01,-1.421869227618631193e+01
6.950100000000000000e+04,-2.546411788359935713e+01,-1.159777469871586320e+01,-1.426948402290406115e+01
7.000100000000000000e+04,-2.550486329070063007e+01,-1.185960042348879462e+01,-1.458978042858985091e+01
7.050100000000000000e+04,-2.548411679492303961e+01,-1.200914421644481145e+01,-1.405978785855755575e+01
7.100100000000000000e+04,-2.553154964868627630e+01,-1.223295707258883347e+01,-1.432059333843582571e+01
7.150100000000000000e+04,-2.551183513707691120e+01,-1.200734686074732949e+01,-1.448602023775191583e+01
7.200100000000000000e+04,-2.558444175279860389e+01,-1.154198410127620100e+01,-1.434568904646676479e+01
7.250100000000000000e+04,-2.541635785576176332e+01,-1.231836604804033719e+01,-1.468420753106458676e+01
7.300100000000000000e+04,-2.539152129614176090e+01,-1.218234231644413512e+01,-1.435729363068289288e+01
7.350100000000000000e+04,-2.550335600570511119e+01,-1.196927897581774403e+01,-1.437647015692060037e+01
7.400100000000000000e+04,-2.540705868792526090e+01,-1.176172889570988644e+01,-1.476452395321274480e+01
7.450100000000000000e+04,-2.548938716934864246e+01,-1.178133870670811945e+01,-1.427481447821732985e+01
7.500100000000000000e+04,-2.547459313070499931e+01,-1.210336077278109101e+01,-1.440750192953402120e+01
7.550100000000000000e+04,-2.544708159099424094e+01,-1.212106617102842065e+01,-1.429589308003631309e+01
7.600100000000000000e+04,-2.535203525513773926e+01,-1.185865192909048815e+01,-1.448871761827022553e+01
7.650100000000000000e+04,-2.537136300598605132e+01,-1.182388048654296853e+01,-1.429488996598687578e+01
7.700100000000000000e+04,-2.543913428758518336e+01,-1.209789365617631418e+01,-1.429341357953984826e+01
7.750100000000000000e+04,-2.534254133392244412e+01,-1.167571897643420797e+01,-1.453575857488259260e+01
7.800100000000000000e+04,-2.528907243734202837e+01,-1.251032041297669117e+01,-1.450721706575624204e+01
7.850100000000000000e+04,-2.527958957527544470e+01,-1.160190442883811812e+01,-1.432397168948665467e+01
7.900100000000000000e+04,-2.521927232887029291e+01,-1.150550791217105484e+01,-1.419699190485402163e+01
7.950100000000000000e+04,-2.536480407721913011e+01,-1.188271847126236835e+01,-1.417139847741699299e+01
8.000100000000000000e+04,-2.520030476621059989e+01,-1.173755938288702971e+01,-1.384622703773138852e+01
8.050100000000000000e+04,-2.516929665599341703e+01,-1.200147451903026230e+01,-1.452854639372041134e+01
8.100100000000000000e+04,-2.514499537610296542e+01,-1.166619606342090165e+01,-1.468557700135451149e+01
8.150100000000000000e+04,-2.522543660830773860e+01,-1.161345920257879705e+01,-1.418049216173920613e+01
8.200100000000000000e+04,-2.508808352857225188e+01,-1.209849097187075095e+01,-1.414782183296778051e+01
8.250100000000000000e+04,-2.501596067655044564e+01,-1.169664530535278146e+01,-1.455702118412789225e+01
8.300100000000000000e+04,-2.499997816846097010e+01,-1.185761057983932432e+01,-1.432903069506018667e+01
8.350100000000000000e+04,-2.506969484172706331e+01,-1.172357759862360638e+01,-1.427284918764293309e+01
8.400100000000000000e+04,-2.499760153915578442e+01,-1.184680663021300440e+01,-1.408327135288657850e+01
8.450100000000000000e+04,-2.506032107384018559e+01,-1.211563395773597485e+01,-1.436845180882827044e+01
8.500100000000000000e+04,-2.504683740051052254e+01,-1.217875889200582584e+01,-1.424607738541620350e+01
8.550100000000000000e+04,-2.509885030214770296e+01,-1.200538241377217830e+01,-1.410276316071834657e+01
8.600100000000000000e+04,-2.504428863589274101e+01,-1.183838793674282108e+01,-1.399648343254477290e+01
8.650100000000000000e+04,-2.500308357198120390e+01,-1.112933508875379651e+01,-1.407009938404582350e+01
8.700100000000000000e+04,-2.494455896670191208e+01,-1.228335033804293097e+01,-1.404804722309383536e+01
8.750100000000000000e+04,-2.499768049842499451e+01,-1.180831510174334475e+01,-1.436495241689988589e+01
8.800100000000000000e+04,-2.500125246628555686e+01,-1.186051003473379595e+01,-1.422646361606089904e+01
8.850100000000000000e+04,-2.498539908457292924e+01,-1.198175316374597621e+01,-1.418814267729819178e+01
8.900100000000000000e+04,-2.472813093670248108e+01,-1.176598836571902496e+01,-1.403942609808808228e+01
8.950100000000000000e+04,-2.494027651803529722e+01,-1.186683544201789609e+01,-1.412056339389924631e+01
9.000100000000000000e+04,-2.500979299716401627e+01,-1.174931990347597477e+01,-1.419014464269240428e+01
9.050100000000000000e+04,-2.482261522899330330e+01,-1.191297199812627916e+01,-1.435230150354229117e+01
9.100100000000000000e+04,-2.487822828748623749e+01,-1.148118595361451177e+01,-1.439395895243263190e+01
9.150100000000000000e+04,-2.489265596192879570e+01,-1.214052821653906022e+01,-1.402054196546924558e+01
9.200100000000000000e+04,-2.501239706292131615e+01,-1.131846257509127796e+01,-1.400375007069289346e+01
9.250100000000000000e+04,-2.494896105024386657e+01,-1.172800861625755608e+01,-1.424023501134868219e+01
9.300100000000000000e+04,-2.490372247951571083e+01,-1.183815607795278169e+01,-1.428463339325435832e+01
9.350100000000000000e+04,-2.485950110728036933e+01,-1.181330040481105392e+01,-1.371024987690653951e+01
9.400100000000000000e+04,-2.483955474264492125e+01,-1.161025633573702898e+01,-1.401967273223872290e+01
9.450100000000000000e+04,-2.484046235260251834e+01,-1.150187868269695457e+01,-1.404856245062191356e+01
9.500100000000000000e+04,-2.484397343426150329e+01,-1.140569311674330599e+01,-1.411655603915420976e+01
9.550100000000000000e+04,-2.480202556055717622e+01,-1.147096133310886934e+01,-1.386896606005811883e+01
9.600100000000000000e+04,-2.497387681448940100e+01,-1.179952647514729236e+01,-1.467099111702386871e+01
9.650100000000000000e+04,-2.492982427322101202e+01,-1.209451981761981010e+01,-1.414809979948887175e+01
9.700100000000000000e+04,-2.489742935626405895e+01,-1.181314166401447352e+01,-1.421267089981593656e+01
9.750100000000000000e+04,-2.480009073941296549e+01,-1.173804216949665324e+01,-1.409253553462748165e+01
9.800100000000000000e+04,-2.481753525884823119e+01,-1.202538316119199102e+01,-1.410317442141916899e+01
9.850100000000000000e+04,-2.488769330191721352e+01,-1.177329108742466168e+01,-1.417033423766541134e+01
9.900100000000000000e+04,-2.489852107518503388e+01,-1.184359264240721821e+01,-1.384361691895676394e+01
9.950100000000000000e+04,-2.476749513525232871e+01,-1.185591602248315724e+01,-1.412560231734184235e+01
