episode,agent0
7.200100000000000000e+04,4.664233567247020318e+00
7.250100000000000000e+04,4.574673375860559332e+00
7.300100000000000000e+04,4.582522114591926155e+00
7.350100000000000000e+04,4.472298239220529936e+00
7.400100000000000000e+04,4.544261418727584712e+00
7.450100000000000000e+04,4.675130739477612707e+00
7.500100000000000000e+04,4.509570914857302881e+00
7.550100000000000000e+04,4.674737869591173656e+00
7.600100000000000000e+04,4.827513533089407005e+00
7.650100000000000000e+04,4.631364322611077000e+00
7.700100000000000000e+04,4.678688998960105039e+00
7.750100000000000000e+04,4.508502549668824244e+00
7.800100000000000000e+04,4.633051896594149177e+00
7.850100000000000000e+04,4.650728993176038273e+00
7.900100000000000000e+04,4.610153756310839235e+00
7.950100000000000000e+04,4.582950663390521484e+00
8.000100000000000000e+04,4.732011023446029085e+00
8.050100000000000000e+04,4.736700640778837013e+00
8.100100000000000000e+04,4.803345812505497747e+00
8.150100000000000000e+04,4.826738143451406948e+00
8.200100000000000000e+04,4.674245130594956166e+00
8.250100000000000000e+04,4.784796822386529591e+00
8.300100000000000000e+04,4.842752594926070131e+00
8.350100000000000000e+04,4.802505981056377493e+00
8.400100000000000000e+04,5.011908661395517939e+00
8.450100000000000000e+04,4.654852356577406702e+00
8.500100000000000000e+04,4.562721515506878767e+00
8.550100000000000000e+04,4.542673601894039237e+00
8.600100000000000000e+04,4.357063595427906222e+00
8.650100000000000000e+04,4.452653650488483272e+00
8.700100000000000000e+04,4.366789815677119435e+00
8.750100000000000000e+04,4.253555365606047189e+00
8.800100000000000000e+04,4.365965739290333936e+00
8.850100000000000000e+04,4.172973675781697978e+00
8.900100000000000000e+04,4.269004648423972093e+00
8.950100000000000000e+04,4.308884746435479585e+00
9.000100000000000000e+04,4.262394934717896433e+00
9.050100000000000000e+04,4.442229776326368729e+00
9.100100000000000000e+04,4.290050522532927957e+00
9.150100000000000000e+04,4.224256294736831840e+00
9.200100000000000000e+04,4.335468038814118685e+00
9.250100000000000000e+04,4.320073989924253510e+00
9.300100000000000000e+04,4.341218374961966830e+00
9.350100000000000000e+04,4.561466227276129715e+00
9.400100000000000000e+04,4.500127417736336177e+00
9.450100000000000000e+04,4.410804032226640636e+00
9.500100000000000000e+04,4.520582324908120064e+00
9.550100000000000000e+04,4.298836766183147695e+00
9.600100000000000000e+04,4.122679195553033082e+00
9.650100000000000000e+04,4.280175007994565739e+00
9.700100000000000000e+04,4.208067919991253625e+00
9.750100000000000000e+04,4.177635191221217070e+00
9.800100000000000000e+04,4.002300238397374699e+00
9.850100000000000000e+04,4.245686308356365402e+00
9.900100000000000000e+04,4.285249676054490031e+00
9.950100000000000000e+04,4.075096284162004423e+00
