episode,agent0,agent1,agent2
2.650100000000000000e+04,4.546498652552491393e+01,4.363723532309084163e+01,4.690571804049844928e+01
2.700100000000000000e+04,4.564633351798257621e+01,4.383608241083536683e+01,4.732081032337198678e+01
2.750100000000000000e+04,4.572001545978643122e+01,4.405298649376799602e+01,4.752135869943457180e+01
2.800100000000000000e+04,4.611676568512888252e+01,4.394783069739352044e+01,4.750986758792826947e+01
2.850100000000000000e+04,4.617136599661445473e+01,4.398943342525877398e+01,4.789701740801118035e+01
2.900100000000000000e+04,4.613898961573362811e+01,4.422867434020435695e+01,4.800362050426775795e+01
2.950100000000000000e+04,4.613743244432557589e+01,4.441247016017303650e+01,4.824056531144585591e+01
3.000100000000000000e+04,4.655190045829147039e+01,4.459477637951026452e+01,4.830638306067021404e+01
3.050100000000000000e+04,4.661918647598398024e+01,4.487244546698183711e+01,4.837850609515320599e+01
3.100100000000000000e+04,4.684112739481850696e+01,4.480831137812552356e+01,4.854754289561500968e+01
3.150100000000000000e+04,4.693230259236072044e+01,4.498746260462744573e+01,4.874645399252641198e+01
3.200100000000000000e+04,4.699049273228740020e+01,4.508833236235194164e+01,4.894991220887901306e+01
3.250100000000000000e+04,4.707222982727687821e+01,4.494294930513527930e+01,4.905497165728534981e+01
3.300100000000000000e+04,4.713583565331111913e+01,4.515985585338436437e+01,4.912484914444657846e+01
3.350100000000000000e+04,4.743192019895745659e+01,4.544697109637551335e+01,4.913696784871425649e+01
3.400100000000000000e+04,4.734529145832186003e+01,4.563291299208036378e+01,4.915098325755387521e+01
3.450100000000000000e+04,4.768295194167092887e+01,4.535666324276100880e+01,4.956173501472790832e+01
3.500100000000000000e+04,4.772143269299996149e+01,4.592762835745833883e+01,4.941895412803966536e+01
3.550100000000000000e+04,4.785454239003551891e+01,4.599489686083666129e+01,4.956807132017997475e+01
3.600100000000000000e+04,4.773857250035617028e+01,4.591140985477997560e+01,4.980344845398418130e+01
3.650100000000000000e+04,4.806844725181392164e+01,4.628015191196228528e+01,4.983722061687325322e+01
3.700100000000000000e+04,4.862290908446058779e+01,4.583317079102999259e+01,4.987838880463300484e+01
3.750100000000000000e+04,4.893759671964205182e+01,4.605851537847922117e+01,4.993729510342037514e+01
3.800100000000000000e+04,4.884608904212853986e+01,4.617222089192425472e+01,4.982107849055133642e+01
3.850100000000000000e+04,4.912113668354682261e+01,4.619317334714421008e+01,5.002972872456540188e+01
3.900100000000000000e+04,4.913512623550065683e+01,4.632066056590966951e+01,5.007217098417275025e+01
3.950100000000000000e+04,4.924627495794405263e+01,4.655237276672473712e+01,5.025012015539758892e+01
4.000100000000000000e+04,4.944174882805945259e+01,4.648146517589822224e+01,5.022047917982927601e+01
4.050100000000000000e+04,4.973045840841894005e+01,4.681422962901103801e+01,5.035432332180162263e+01
4.100100000000000000e+04,4.987191947159897154e+01,4.689002048482053908e+01,5.077447145989575006e+01
4.150100000000000000e+04,4.966900808538708390e+01,4.675958147688901079e+01,5.069713240705456769e+01
4.200100000000000000e+04,4.985963950844016068e+01,4.681026429396450794e+01,5.083394777017522870e+01
4.250100000000000000e+04,4.983369821440801672e+01,4.682839428160915674e+01,5.064170133351603909e+01
4.300100000000000000e+04,5.021241981389374587e+01,4.684052485270989052e+01,5.109412106891912231e+01
4.350100000000000000e+04,5.028305917680694392e+01,4.679108196853763957e+01,5.096703406552395421e+01
4.400100000000000000e+04,5.043459508653099022e+01,4.692024088056850673e+01,5.118257323179966534e+01
4.450100000000000000e+04,5.041983629694146174e+01,4.701319747781983693e+01,5.135974272473967517e+01
4.500100000000000000e+04,5.059686408938924984e+01,4.728033669520843318e+01,5.159780408788299866e+01
4.550100000000000000e+04,5.078359792211228552e+01,4.742784055797991982e+01,5.161731174518590137e+01
4.600100000000000000e+04,5.067006563606534542e+01,4.730170306420603765e+01,5.177847138544763794e+01
4.650100000000000000e+04,5.103333427475372730e+01,4.743741523559120310e+01,5.174686444362807691e+01
4.700100000000000000e+04,5.109362186119093963e+01,4.769452603603350127e+01,5.169013599928764791e+01
4.750100000000000000e+04,5.119603546474219513e+01,4.765929680540301661e+01,5.199257950835271203e+01
4.800100000000000000e+04,5.112465028478410289e+01,4.774580652200709352e+01,5.204285295262454270e+01
4.850100000000000000e+04,5.143149675875010018e+01,4.773534433011538169e+01,5.230380275284822034e+01
4.900100000000000000e+04,5.125410659365429922e+01,4.772456201280360943e+01,5.218789356166884374e+01
4.950100000000000000e+04,5.135194682491624718e+01,4.789037854969679131e+01,5.233288931946380274e+01
5.000100000000000000e+04,5.154868479000486303e+01,4.808997741893138311e+01,5.230411300859044843e+01
5.050100000000000000e+04,5.155432004695158099e+01,4.792914751256333261e+01,5.236790740336485328e+01
5.100100000000000000e+04,5.188131465876830362e+01,4.811684999479227542e+01,5.256949608939178376e+01
5.150100000000000000e+04,5.177774997077713692e+01,4.810548400162912941e+01,5.273541522505675516e+01
5.200100000000000000e+04,5.208296917483164634e+01,4.834141791997282667e+01,5.255694371526531228e+01
5.250100000000000000e+04,5.208690818619892582e+01,4.840508576162015686e+01,5.265226727105420679e+01
5.300100000000000000e+04,5.204182778112203067e+01,4.831705298394143711e+01,5.285402175104078282e+01
5.350100000000000000e+04,5.227370109727713299e+01,4.848760159665538794e+01,5.310192903729722502e+01
5.400100000000000000e+04,5.221179849786270921e+01,4.861504022362338162e+01,5.315900375934298694e+01
5.450100000000000000e+04,5.237981022767310435e+01,4.866867909315223528e+01,5.325863385918053439e+01
5.500100000000000000e+04,5.236695205924149832e+01,4.869576409745568668e+01,5.312918668712301695e+01
5.550100000000000000e+04,5.246975563306095580e+01,4.860099858490191593e+01,5.325267983926313775e+01
5.600100000000000000e+04,5.234902322739617375e+01,4.868044412095009932e+01,5.342207212682398421e+01
5.650100000000000000e+04,5.225617408438198908e+01,4.872761361554018578e+01,5.331967074927852224e+01
5.700100000000000000e+04,5.245965148917370868e+01,4.860493013857443145e+01,5.348712655936281379e+01
5.750100000000000000e+04,5.265914315773855492e+01,4.866870336082542536e+01,5.338922422273773094e+01
5.800100000000000000e+04,5.265959363799644422e+01,4.870865024905708651e+01,5.343603926156029615e+01
5.850100000000000000e+04,5.277570344503743627e+01,4.905006967400707651e+01,5.362015575687014746e+01
5.900100000000000000e+04,5.290612112320051352e+01,4.900057437454663045e+01,5.350942503768789749e+01
5.950100000000000000e+04,5.273368626837633855e+01,4.886132953854603755e+01,5.351543424931227833e+01
